Principal Component 1	Principal Component 2
-0.9807274469390235	-13.681294603644231
-11.028489039596748	14.280509703951251
-6.646558808742775	17.115527797803665
-16.41366557082123	-18.519484567407325
3.1202814875729232	22.018914943014487
-13.24582200987678	-17.764929484048857
28.9599310393754	15.847709823361487
35.606058548283734	-13.590218117874167
9.967971797536693	-16.75166945652425
32.91010932964181	-4.885346683342071
13.00391567162092	23.481995822358112
-16.636025676788755	6.3841948181423325
-15.073729492367164	-18.2775787334118
-15.893573687929235	-18.399301567508505
-14.533907966695839	9.879094380258499
-15.568454603903188	-18.38147827908722
-16.112016334119282	-18.452676114757082
-10.125415565537361	15.1046841476157
-15.719834713061989	8.114743777031196
38.69363436846435	-15.531138640206805
-13.92403456752348	10.996204789419004
-13.638506693571042	10.81625438152037
-16.02443747250243	7.497275637280674
-0.13518987533336982	20.711755008095277
-15.36353722997408	-18.255493605772138
-11.859135953365664	13.415632905845783
46.86229040561866	-7.553211059239406
-14.88913605547956	-18.195168920926267
-15.802510785391771	-18.418316462694627
-10.671554336316122	14.472859786770465
-15.443014312586609	-18.353285619332386
-3.5193560430875435	20.1607358890065
20.827281255394574	-15.464402813764757
8.866124158733557	21.8200745952569
25.234982681457733	-18.451362782334222
6.102932307157128	-15.914592999922993
0.7950120210546658	21.47962010739839
-11.829278797107508	13.28354841759159
56.75436564046593	11.490925519363904
-16.626977673759477	6.468688260713566
