clade_name	ERR4623366	ERR4623051	ERR4622866	ERR4623354	ERR4622962	ERR4623508	ERR4623367	ERR4622772	ERR4623425	ERR4623371	ERR4623363	ERR4623062	ERR4622884	ERR4622795	ERR4622950	ERR4622788	ERR4623205	ERR4623393	ERR4623407	ERR4623441	ERR4623506	ERR4623429	ERR4623170	ERR4623300	ERR4623150	ERR4623430	ERR4622949	ERR4622979	ERR4622881	ERR4623364	ERR4622869	ERR4622740	ERR4623269	ERR4623147	ERR4623456	ERR4623385	ERR4623195	ERR4622989	ERR4623511	ERR4622941	ERR4623444	ERR4623176	ERR4623330	ERR4623433	ERR4623507	ERR4623089	ERR4623022	ERR4623437	ERR4623047	ERR4623332	ERR4622750	ERR4623392	ERR4622859	ERR4622746	ERR4622731	ERR4622756	ERR4622801	ERR4623344	ERR4623369	ERR4623213	ERR4623091	ERR4622823	ERR4623164	ERR4623402	ERR4623275	ERR4623251	ERR4623431	ERR4623299	ERR4622956	ERR4622920	ERR4622995	ERR4622825	ERR4623064	ERR4623357	ERR4622767	ERR4623005	ERR4622919	ERR4623146	ERR4623191	ERR4622928	ERR4622877	ERR4623458	ERR4622827	ERR4622899	ERR4623451	ERR4623519	ERR4622763	ERR4622965	ERR4622835	ERR4622952	ERR4623336	ERR4623360	ERR4623050	ERR4623361	ERR4623503	ERR4622961	ERR4623303	ERR4622978	ERR4622757	ERR4622733	ERR4623472	ERR4622783	ERR4622963	ERR4623163	ERR4623086	ERR4622805	ERR4622722	ERR4623462	ERR4622768	ERR4622745	ERR4622863	ERR4623069	ERR4623136
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_morbillorum	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774	0.272774
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715	0.267715
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613	0.27613
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621	0.275621
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_dendritiformis	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532	0.269532
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_macerans	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289	0.275289
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383	0.270383
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857	0.271857
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_aureus	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202	0.267202
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_epidermidis	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784	0.273784
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_haemolyticus	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102	0.276102
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682	0.262682
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836	0.269836
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Abiotrophia	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346	0.264346
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Abiotrophia|s__Abiotrophia_defectiva	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101	0.272101
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Abiotrophia|s__Abiotrophia_sp_HMSC24B09	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737	0.275737
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788	0.269788
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275586	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587	0.275587
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_adiacens	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628	0.271628
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella|s__Granulicatella_elegans	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715	0.272715
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912	0.262912
