clade_name	DRR062218_x	DRR062219_x	DRR062220_x	DRR062221_x	DRR062222_x	DRR062223_x	DRR062224_x	DRR062225_x	DRR062226_x	DRR062227_x	DRR062228_x	DRR062229_x	DRR062230_x	DRR062231_x	DRR062232_x	DRR062233_x	DRR062234_x	DRR062235_x	DRR062236_x	DRR062237_x	DRR062238_x	DRR062239_x	DRR062240_x	DRR062241_x	DRR062242_x	DRR062243_x	DRR062244_x	DRR062245_x	DRR062246_x	DRR062247_x	DRR062248_x	DRR062249_x	DRR062250_x	DRR062251_x	DRR062252_x	DRR062253_x	DRR062254_x	DRR062255_x	DRR062256_x	DRR062257_x	DRR062258_x	DRR062259_x	DRR062260_x	DRR062261_x	DRR062262_x	DRR062263_x	DRR062264_x	DRR062265_x	DRR062266_x	DRR062267_x	DRR062218_y	DRR062219_y	DRR062220_y	DRR062221_y	DRR062222_y	DRR062223_y	DRR062224_y	DRR062225_y	DRR062226_y	DRR062227_y	DRR062228_y	DRR062229_y	DRR062230_y	DRR062231_y	DRR062232_y	DRR062233_y	DRR062234_y	DRR062235_y	DRR062236_y	DRR062237_y	DRR062238_y	DRR062239_y	DRR062240_y	DRR062241_y	DRR062242_y	DRR062243_y	DRR062244_y	DRR062268_x	DRR062269_x	DRR062270_x	DRR062271_x	DRR062272_x	DRR062273_x	DRR062274_x	DRR062275_x	DRR062276_x	DRR062277_x	DRR062278_x	DRR062279_x	DRR062280_x	DRR062281_x	DRR062282_x	DRR062283_x	DRR062245_y	DRR062246_y	DRR062247_y	DRR062248_y	DRR062249_y	DRR062250_y	DRR062251_y	DRR062252_y	DRR062253_y	DRR062254_y	DRR062255_y	DRR062256_y	DRR062257_y	DRR062258_y	DRR062259_y	DRR062260_y	DRR062261_y	DRR062262_y	DRR062263_y	DRR062264_y	DRR062265_y	DRR062266_y	DRR062267_y	DRR062268_y	DRR062269_y	DRR062270_y	DRR062271_y	DRR062272_y	DRR062273_y	DRR062274_y	DRR062275_y	DRR062276_y	DRR062277_y	DRR062278_y	DRR062279_y	DRR062280_y	DRR062281_y	DRR062282_y	DRR062283_y
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	0.0	0.0	0.0088495575221238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0284090909090909	0.0	0.0	0.0335570469798657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0078125	0.0	0.0	0.0036231884057971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0088495575221238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0284090909090909	0.0	0.0	0.0335570469798657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0078125	0.0	0.0	0.0	0.0	0.0	0.0	0.0058823529411764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045454545454545	0.0194174757281553	0.0	0.0	0.0036231884057971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0058823529411764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045454545454545	0.0194174757281553	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae	0.0	0.0	0.0	0.0	0.0930232558139534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047732696897374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0930232558139534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047732696897374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	0.213903743315508	0.2085561497326203	0.0132743362831858	0.0	0.1085271317829457	0.010204081632653	0.0480349344978165	0.3272727272727272	0.0	0.0994897959183673	0.1936936936936936	0.0	0.2166998011928429	0.2829268292682926	0.1420454545454545	0.0206378986866791	0.188235294117647	0.0100671140939597	0.2607913669064748	0.0	0.0299727520435967	0.0437710437710437	0.0505263157894736	0.1069868995633187	0.0	0.46484375	0.0	0.0861111111111111	0.1594202898550724	0.3722084367245657	0.1140583554376657	0.0537084398976982	0.0318725099601593	0.0568720379146919	0.2126436781609195	0.1490825688073394	0.1191135734072022	0.0941704035874439	0.0954653937947494	0.1679586563307493	0.0	0.0895522388059701	0.135204081632653	0.067524115755627	0.0498533724340175	0.1067708333333333	0.0071428571428571	0.0398936170212766	0.2326086956521739	0.0607843137254901	0.213903743315508	0.2085561497326203	0.0132743362831858	0.0	0.1085271317829457	0.010204081632653	0.0480349344978165	0.3272727272727272	0.0	0.0994897959183673	0.1936936936936936	0.0	0.2166998011928429	0.2829268292682926	0.1420454545454545	0.0206378986866791	0.188235294117647	0.0100671140939597	0.2607913669064748	0.0	0.0299727520435967	0.0437710437710437	0.0505263157894736	0.1069868995633187	0.0	0.46484375	0.0	0.5861344537815126	0.0802919708029197	0.2464285714285714	0.261455525606469	0.0695187165775401	0.0411764705882352	0.0	0.0	0.0	0.0957446808510638	0.0957446808510638	0.4208494208494208	0.0	0.625	0.0	0.3656884875846501	0.0861111111111111	0.1594202898550724	0.3722084367245657	0.1140583554376657	0.0537084398976982	0.0318725099601593	0.0568720379146919	0.2126436781609195	0.1490825688073394	0.1191135734072022	0.0941704035874439	0.0954653937947494	0.1679586563307493	0.0	0.0895522388059701	0.135204081632653	0.067524115755627	0.0498533724340175	0.1067708333333333	0.0071428571428571	0.0398936170212766	0.2326086956521739	0.0607843137254901	0.5861344537815126	0.0802919708029197	0.2464285714285714	0.261455525606469	0.0695187165775401	0.0411764705882352	0.0	0.0	0.0	0.0957446808510638	0.0957446808510638	0.4208494208494208	0.0	0.625	0.0	0.3656884875846501
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.0374331550802139	0.0267379679144385	0.6504424778761062	0.4711779448621553	0.0271317829457364	0.7806122448979592	0.1659388646288209	0.3757575757575757	0.0	0.2831632653061224	0.4234234234234234	0.4382239382239382	0.3399602385685885	0.3804878048780488	0.0738636363636363	0.6829268292682927	0.3176470588235294	0.0	0.2625899280575539	0.6430769230769231	0.0163487738419618	0.494949494949495	0.3073684210526315	0.1004366812227074	0.0	0.0625	0.0506912442396313	0.3083333333333333	0.2047101449275362	0.1042183622828784	0.5119363395225465	0.1687979539641943	0.095617529880478	0.3507109004739336	0.1637931034482758	0.0756880733944954	0.0914127423822714	0.0717488789237668	0.441527446300716	0.2377260981912144	0.2284482758620689	0.0783582089552238	0.1658163265306122	0.1028938906752411	0.1847507331378299	0.4453125	0.4321428571428571	0.3909574468085106	0.0869565217391304	0.515686274509804	0.0374331550802139	0.0267379679144385	0.6504424778761062	0.4711779448621553	0.0271317829457364	0.7806122448979592	0.1659388646288209	0.3757575757575757	0.0	0.2831632653061224	0.4234234234234234	0.4382239382239382	0.3399602385685885	0.3804878048780488	0.0738636363636363	0.6829268292682927	0.3176470588235294	0.0	0.2625899280575539	0.6430769230769231	0.0163487738419618	0.494949494949495	0.3073684210526315	0.1004366812227074	0.0	0.0625	0.0506912442396313	0.157563025210084	0.218978102189781	0.1607142857142857	0.1455525606469002	0.6818181818181818	0.2764705882352941	0.541033434650456	0.3090909090909091	0.546875	0.1436170212765957	0.1436170212765957	0.0	0.009933774834437	0.0	0.1488673139158576	0.345372460496614	0.3083333333333333	0.2047101449275362	0.1042183622828784	0.5119363395225465	0.1687979539641943	0.095617529880478	0.3507109004739336	0.1637931034482758	0.0756880733944954	0.0914127423822714	0.0717488789237668	0.441527446300716	0.2377260981912144	0.2284482758620689	0.0783582089552238	0.1658163265306122	0.1028938906752411	0.1847507331378299	0.4453125	0.4321428571428571	0.3909574468085106	0.0869565217391304	0.515686274509804	0.157563025210084	0.218978102189781	0.1607142857142857	0.1455525606469002	0.6818181818181818	0.2764705882352941	0.541033434650456	0.3090909090909091	0.546875	0.1436170212765957	0.1436170212765957	0.0	0.009933774834437	0.0	0.1488673139158576	0.345372460496614
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Butyricicoccaceae	0.0106951871657754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0087336244541484	0.0	0.0	0.0	0.0055555555555555	0.0	0.0	0.0053050397877984	0.0051150895140664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051679586563307	0.0	0.0149253731343283	0.0	0.0	0.0	0.0	0.0071428571428571	0.0	0.0	0.0	0.0106951871657754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0087336244541484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055555555555555	0.0	0.0	0.0053050397877984	0.0051150895140664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051679586563307	0.0	0.0149253731343283	0.0	0.0	0.0	0.0	0.0071428571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055555555555555	0.0	0.0	0.0	0.0051150895140664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0074626865671641	0.0	0.0	0.0	0.0	0.0	0.0053191489361702	0.0043478260869565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0243161094224924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055555555555555	0.0	0.0	0.0	0.0051150895140664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0074626865671641	0.0	0.0	0.0	0.0	0.0	0.0053191489361702	0.0043478260869565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0243161094224924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.0	0.0	0.0	0.0	0.0077519379844961	0.0	0.0	0.0	0.0	0.0	0.009009009009009	0.0	0.0	0.0	0.0	0.0	0.0078431372549019	0.0369127516778523	0.0	0.0061538461538461	0.0	0.0	0.0	0.0	0.0318840579710144	0.01953125	0.0	0.0	0.0036231884057971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0077519379844961	0.0	0.0	0.0	0.0	0.0	0.009009009009009	0.0	0.0	0.0	0.0	0.0	0.0078431372549019	0.0369127516778523	0.0	0.0061538461538461	0.0	0.0	0.0	0.0	0.0318840579710144	0.01953125	0.0	0.0	0.0	0.0071428571428571	0.0	0.0	0.0	0.0060790273556231	0.0145454545454545	0.0	0.0	0.0	0.0	0.0	0.0	0.1650485436893204	0.0	0.0	0.0036231884057971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071428571428571	0.0	0.0	0.0	0.0060790273556231	0.0145454545454545	0.0	0.0	0.0	0.0	0.0	0.0	0.1650485436893204	0.0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06640625	0.0	0.0	0.0	0.009925558312655	0.0	0.1099744245524296	0.0	0.0	0.0	0.0	0.0055401662049861	0.0179372197309417	0.0692124105011933	0.0	0.0474137931034482	0.0186567164179104	0.0816326530612244	0.0	0.0	0.0	0.0107142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545454545454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06640625	0.0	0.0	0.0	0.0071428571428571	0.0	0.0	0.0147058823529411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009925558312655	0.0	0.1099744245524296	0.0	0.0	0.0	0.0	0.0055401662049861	0.0179372197309417	0.0692124105011933	0.0	0.0474137931034482	0.0186567164179104	0.0816326530612244	0.0	0.0	0.0	0.0107142857142857	0.0	0.0	0.0	0.0	0.0	0.0071428571428571	0.0	0.0	0.0147058823529411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae	0.0	0.0	0.0	0.0	0.0116279069767441	0.0	0.0	0.0	0.0	0.0051020408163265	0.0	0.0	0.0	0.0	0.0113636363636363	0.0	0.0	0.0	0.0	0.0	0.0	0.0067340067340067	0.0	0.0	0.0	0.0	0.0	0.0	0.0036231884057971	0.0	0.0053050397877984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047732696897374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0116279069767441	0.0	0.0	0.0	0.0	0.0051020408163265	0.0	0.0	0.0	0.0	0.0113636363636363	0.0	0.0	0.0	0.0	0.0	0.0	0.0067340067340067	0.0	0.0	0.0	0.0	0.0	0.0	0.0072992700729927	0.0	0.0053908355795148	0.0	0.0	0.0	0.0	0.0052083333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036231884057971	0.0	0.0053050397877984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047732696897374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072992700729927	0.0	0.0053908355795148	0.0	0.0	0.0	0.0	0.0052083333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	0.0	0.0802139037433155	0.0	0.025062656641604	0.0	0.0	0.0	0.0121212121212121	0.6190476190476191	0.0	0.009009009009009	0.0077220077220077	0.0	0.0097560975609756	0.0	0.0	0.0	0.540268456375839	0.0035971223021582	0.0184615384615384	0.326975476839237	0.0	0.0	0.0	0.0434782608695652	0.0	0.0	0.2027777777777777	0.0326086956521739	0.0049627791563275	0.0053050397877984	0.0	0.0	0.0	0.0057471264367816	0.0	0.0	0.0	0.0095465393794749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0217391304347826	0.0098039215686274	0.0	0.0802139037433155	0.0	0.025062656641604	0.0	0.0	0.0	0.0121212121212121	0.6190476190476191	0.0	0.009009009009009	0.0077220077220077	0.0	0.0097560975609756	0.0	0.0	0.0	0.540268456375839	0.0035971223021582	0.0184615384615384	0.326975476839237	0.0	0.0	0.0	0.0434782608695652	0.0	0.0	0.0	0.0291970802919708	0.0	0.0	0.0614973262032085	0.0	0.0699088145896656	0.0872727272727272	0.0	0.0	0.0	0.0772200772200772	0.9503311258278144	0.1727272727272727	0.1650485436893204	0.0519187358916478	0.2027777777777777	0.0326086956521739	0.0049627791563275	0.0053050397877984	0.0	0.0	0.0	0.0057471264367816	0.0	0.0	0.0	0.0095465393794749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0217391304347826	0.0098039215686274	0.0	0.0291970802919708	0.0	0.0	0.0614973262032085	0.0	0.0699088145896656	0.0872727272727272	0.0	0.0	0.0	0.0772200772200772	0.9503311258278144	0.1727272727272727	0.1650485436893204	0.0519187358916478
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	0.0106951871657754	0.1978609625668449	0.0	0.0476190476190476	0.0	0.0255102040816326	0.0	0.0121212121212121	0.0	0.0178571428571428	0.009009009009009	0.0772200772200772	0.003976143141153	0.0390243902439024	0.0	0.0187617260787992	0.0117647058823529	0.3322147651006711	0.3507194244604316	0.0184615384615384	0.3814713896457766	0.0235690235690235	0.0126315789473684	0.0	0.0	0.0	0.6175115207373272	0.0361111111111111	0.0036231884057971	0.0	0.0	0.0	0.0398406374501992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106951871657754	0.1978609625668449	0.0	0.0476190476190476	0.0	0.0255102040816326	0.0	0.0121212121212121	0.0	0.0178571428571428	0.009009009009009	0.0772200772200772	0.003976143141153	0.0390243902439024	0.0	0.0187617260787992	0.0117647058823529	0.3322147651006711	0.3507194244604316	0.0184615384615384	0.3814713896457766	0.0235690235690235	0.0126315789473684	0.0	0.0	0.0	0.6175115207373272	0.0	0.2116788321167883	0.0	0.0862533692722372	0.0294117647058823	0.0117647058823529	0.0182370820668693	0.0	0.0260416666666666	0.0106382978723404	0.0106382978723404	0.0965250965250965	0.0	0.0	0.2427184466019417	0.0	0.0361111111111111	0.0036231884057971	0.0	0.0	0.0	0.0398406374501992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2116788321167883	0.0	0.0862533692722372	0.0294117647058823	0.0117647058823529	0.0182370820668693	0.0	0.0260416666666666	0.0106382978723404	0.0106382978723404	0.0965250965250965	0.0	0.0	0.2427184466019417	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelatoclostridiaceae	0.0106951871657754	0.0	0.0	0.1077694235588972	0.0	0.0153061224489795	0.0	0.0	0.0	0.0306122448979591	0.009009009009009	0.025096525096525	0.0	0.0	0.0568181818181818	0.0	0.0235294117647058	0.0	0.0125899280575539	0.0276923076923076	0.0054495912806539	0.0774410774410774	0.0105263157894736	0.0	0.136231884057971	0.0	0.0460829493087557	0.0166666666666666	0.0163043478260869	0.0049627791563275	0.0159151193633952	0.0102301790281329	0.0438247011952191	0.0	0.0086206896551724	0.0321100917431192	0.0	0.0089686098654708	0.1121718377088305	0.0	0.0086206896551724	0.0335820895522388	0.0051020408163265	0.0	0.0117302052785923	0.015625	0.0	0.0	0.008695652173913	0.0156862745098039	0.0106951871657754	0.0	0.0	0.1077694235588972	0.0	0.0153061224489795	0.0	0.0	0.0	0.0306122448979591	0.009009009009009	0.025096525096525	0.0	0.0	0.0568181818181818	0.0	0.0235294117647058	0.0	0.0125899280575539	0.0276923076923076	0.0054495912806539	0.0774410774410774	0.0105263157894736	0.0	0.136231884057971	0.0	0.0460829493087557	0.0	0.0	0.0285714285714285	0.0	0.0	0.0058823529411764	0.0243161094224924	0.0109090909090909	0.0078125	0.0	0.0	0.0579150579150579	0.0	0.0	0.1909385113268608	0.0	0.0166666666666666	0.0163043478260869	0.0049627791563275	0.0159151193633952	0.0102301790281329	0.0438247011952191	0.0	0.0086206896551724	0.0321100917431192	0.0	0.0089686098654708	0.1121718377088305	0.0	0.0086206896551724	0.0335820895522388	0.0051020408163265	0.0	0.0117302052785923	0.015625	0.0	0.0	0.008695652173913	0.0156862745098039	0.0	0.0	0.0285714285714285	0.0	0.0	0.0058823529411764	0.0243161094224924	0.0109090909090909	0.0078125	0.0	0.0	0.0579150579150579	0.0	0.0	0.1909385113268608	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae	0.0213903743315508	0.0	0.0	0.0200501253132832	0.0077519379844961	0.0204081632653061	0.0087336244541484	0.0	0.0	0.0051020408163265	0.0	0.0598455598455598	0.0298210735586481	0.0	0.0	0.0	0.0196078431372549	0.0	0.0125899280575539	0.0276923076923076	0.0	0.0067340067340067	0.0126315789473684	0.3930131004366812	0.0434782608695652	0.0	0.0	0.0166666666666666	0.0108695652173913	0.0	0.0	0.0051150895140664	0.0278884462151394	0.0	0.0	0.0	0.0	0.0089686098654708	0.0	0.0	0.0	0.0	0.0	0.0128617363344051	0.0117302052785923	0.0104166666666666	0.0	0.0	0.0108695652173913	0.0098039215686274	0.0213903743315508	0.0	0.0	0.0200501253132832	0.0077519379844961	0.0204081632653061	0.0087336244541484	0.0	0.0	0.0051020408163265	0.0	0.0598455598455598	0.0298210735586481	0.0	0.0	0.0	0.0196078431372549	0.0	0.0125899280575539	0.0276923076923076	0.0	0.0067340067340067	0.0126315789473684	0.3930131004366812	0.0434782608695652	0.0	0.0	0.0	0.0	0.0607142857142857	0.0	0.0	0.138235294117647	0.094224924012158	0.1163636363636363	0.0520833333333333	0.0	0.0	0.0	0.0	0.0	0.0064724919093851	0.0	0.0166666666666666	0.0108695652173913	0.0	0.0	0.0051150895140664	0.0278884462151394	0.0	0.0	0.0	0.0	0.0089686098654708	0.0	0.0	0.0	0.0	0.0	0.0128617363344051	0.0117302052785923	0.0104166666666666	0.0	0.0	0.0108695652173913	0.0098039215686274	0.0	0.0	0.0607142857142857	0.0	0.0	0.138235294117647	0.094224924012158	0.1163636363636363	0.0520833333333333	0.0	0.0	0.0	0.0	0.0	0.0064724919093851	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Staphylococcales|f__Gemellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043668122270742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043668122270742	0.0	0.0	0.0	0.0	0.0	0.0071428571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0522727272727272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071428571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0522727272727272	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae	0.267379679144385	0.0106951871657754	0.2168141592920354	0.150375939849624	0.1395348837209302	0.096938775510204	0.5545851528384279	0.0424242424242424	0.0	0.4056122448979591	0.0675675675675675	0.0366795366795366	0.1332007952286282	0.0146341463414634	0.2102272727272727	0.0375234521575985	0.2470588235294117	0.0	0.0161870503597122	0.1784615384615384	0.1634877384196185	0.1616161616161616	0.32	0.3187772925764192	0.1333333333333333	0.19140625	0.0829493087557603	0.1694444444444444	0.4347826086956521	0.2034739454094292	0.1273209549071618	0.1867007672634271	0.3545816733067729	0.1113744075829383	0.4310344827586206	0.323394495412844	0.4570637119113573	0.2556053811659193	0.1264916467780429	0.2532299741602067	0.603448275862069	0.5	0.3086734693877551	0.2282958199356913	0.2580645161290322	0.15625	0.3678571428571429	0.3404255319148936	0.1739130434782608	0.0980392156862745	0.267379679144385	0.0106951871657754	0.2168141592920354	0.150375939849624	0.1395348837209302	0.096938775510204	0.5545851528384279	0.0424242424242424	0.0	0.4056122448979591	0.0675675675675675	0.0366795366795366	0.1332007952286282	0.0146341463414634	0.2102272727272727	0.0375234521575985	0.2470588235294117	0.0	0.0161870503597122	0.1784615384615384	0.1634877384196185	0.1616161616161616	0.32	0.3187772925764192	0.1333333333333333	0.19140625	0.0829493087557603	0.0210084033613445	0.0	0.1892857142857142	0.045822102425876	0.0	0.1941176470588235	0.0820668693009118	0.3236363636363636	0.2473958333333333	0.5	0.5	0.2895752895752895	0.0	0.0	0.0485436893203883	0.0	0.1694444444444444	0.4347826086956521	0.2034739454094292	0.1273209549071618	0.1867007672634271	0.3545816733067729	0.1113744075829383	0.4310344827586206	0.323394495412844	0.4570637119113573	0.2556053811659193	0.1264916467780429	0.2532299741602067	0.603448275862069	0.5	0.3086734693877551	0.2282958199356913	0.2580645161290322	0.15625	0.3678571428571429	0.3404255319148936	0.1739130434782608	0.0980392156862745	0.0210084033613445	0.0	0.1892857142857142	0.045822102425876	0.0	0.1941176470588235	0.0820668693009118	0.3236363636363636	0.2473958333333333	0.5	0.5	0.2895752895752895	0.0	0.0	0.0485436893203883	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	0.0106951871657754	0.0	0.084070796460177	0.0075187969924812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0115830115830115	0.0	0.0146341463414634	0.0	0.0	0.0627450980392156	0.0	0.0053956834532374	0.0	0.0	0.0101010101010101	0.0	0.0	0.0231884057971014	0.0	0.0276497695852534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057471264367816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.1117647058823529	0.0106951871657754	0.0	0.084070796460177	0.0075187969924812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0115830115830115	0.0	0.0146341463414634	0.0	0.0	0.0627450980392156	0.0	0.0053956834532374	0.0	0.0	0.0101010101010101	0.0	0.0	0.0231884057971014	0.0	0.0276497695852534	0.0	0.0	0.0	0.0	0.1016042780748663	0.0676470588235294	0.0121580547112462	0.0	0.0651041666666666	0.0212765957446808	0.0212765957446808	0.0154440154440154	0.0132450331125827	0.0	0.0	0.0970654627539503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057471264367816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.1117647058823529	0.0	0.0	0.0	0.0	0.1016042780748663	0.0676470588235294	0.0121580547112462	0.0	0.0651041666666666	0.0212765957446808	0.0212765957446808	0.0154440154440154	0.0132450331125827	0.0	0.0	0.0970654627539503
