loss,"[0.4492467674224273, 0.09135947830003241, 0.03718453273177147, 0.028747419543240383, 0.025533894724819973, 0.02411597011529881, 0.02324278887523257, 0.022950595568703568, 0.023340724813549416, 0.022888659783031628, 0.02281443029642105, 0.022398597358361534, 0.022149892280931057, 0.022575446525993553, 0.022476923854454704, 0.022015324834248295, 0.022365583754751995, 0.024197294984174812, 0.022904802032786865, 0.022274192584597546, 0.02248466662738634, 0.021825426460608192, 0.022540390410501022, 0.02215942610865054, 0.02259660722768825, 0.022379655229008717, 0.022268242405160614, 0.022096250935093216, 0.02224045562679353, 0.02224154584109783, 0.021845514926573505, 0.022118420218643936, 0.021501684966294662, 0.02125490537804106, 0.021132162407688473, 0.021062106299011604, 0.020990586880108585, 0.020961646638486698, 0.02094445045551528, 0.020926297601798306, 0.020904626130409863, 0.020922179050419643, 0.020869959793660953, 0.020904624834656715, 0.020894423451112663, 0.020899139992568806, 0.02085740062529626, 0.02085148478331773, 0.020868674163585125, 0.020787440159398575, 0.020809061339367992, 0.020824806440783585, 0.020802631083389988, 0.02081404083772846, 0.020800455027948254, 0.020797159117848976, 0.020792968571186066, 0.020788749032046482, 0.020798317926085514, 0.020788489476494167, 0.02079466228251872, 0.02078262838008611, 0.020804290457264236, 0.02080138060061828, 0.020781131137324417, 0.02078717687855596, 0.020800972276407738, 0.020817511755487194, 0.020826038702026657, 0.02078533132115136, 0.020759318833765777, 0.020800401983053787, 0.020762587047141533, 0.020775703470344128, 0.020760349686379017, 0.02078616173694963, 0.02080185962435992, 0.020789139620635822, 0.02076016836192297, 0.02079470884864745, 0.020778844375973163, 0.02076092516274556, 0.020785438949647156, 0.02079084969085196, 0.02079436134385026, 0.02079108819041563, 0.020783020750336025, 0.020790334547991337, 0.020769952189015305, 0.020802901490874912, 0.020788764905022537, 0.020800715231377144, 0.020801331442983254, 0.02080300677081813, 0.020779357737173206, 0.020778647421494774, 0.02077469092024409, 0.02078202966114749, 0.020803232069896614, 0.020759597987584446]"
val_loss,"[0.1133420318365097, 0.040852028876543045, 0.030785631388425827, 0.02710135094821453, 0.024859203025698662, 0.02414846420288086, 0.023711776360869408, 0.024333015084266663, 0.023413192480802536, 0.022790947929024696, 0.02298559620976448, 0.02265339158475399, 0.02297315001487732, 0.022286919876933098, 0.02257096767425537, 0.023022066801786423, 0.024587033316493034, 0.0232484620064497, 0.02223796769976616, 0.02242244966328144, 0.021870337426662445, 0.022040173411369324, 0.022036699578166008, 0.022780030965805054, 0.021990042179822922, 0.022296620532870293, 0.022612107917666435, 0.022177182137966156, 0.022328168153762817, 0.022461235523223877, 0.022752434015274048, 0.022058211266994476, 0.02173377014696598, 0.021616429090499878, 0.02144082635641098, 0.02121783420443535, 0.021404070779681206, 0.02127416990697384, 0.021111132577061653, 0.021229436621069908, 0.02124086022377014, 0.021145887672901154, 0.021248741075396538, 0.021178828552365303, 0.02124118246138096, 0.021252360194921494, 0.021134911105036736, 0.021212181076407433, 0.02116580680012703, 0.02109663374722004, 0.021243028342723846, 0.02120893821120262, 0.02105170302093029, 0.02108762040734291, 0.02111831307411194, 0.02113393507897854, 0.021210143342614174, 0.021060645580291748, 0.02115768939256668, 0.021117879077792168, 0.021105576306581497, 0.021227404475212097, 0.021130817010998726, 0.02114410139620304, 0.021209005266427994, 0.021093565970659256, 0.021197764202952385, 0.02110760100185871, 0.021084079518914223, 0.021104179322719574, 0.02109912410378456, 0.021106507629156113, 0.02117711864411831, 0.021197890862822533, 0.02118343859910965, 0.02108338288962841, 0.021116046234965324, 0.02118443138897419, 0.02110050618648529, 0.021147342398762703, 0.021081196144223213, 0.02120666578412056, 0.021174350753426552, 0.0211467482149601, 0.021210744976997375, 0.021207638084888458, 0.021199172362685204, 0.02103908360004425, 0.02115643583238125, 0.02116224355995655, 0.021047906950116158, 0.021130140870809555, 0.02114957571029663, 0.021018803119659424, 0.02116825059056282, 0.021043561398983, 0.021139346063137054, 0.02116728387773037, 0.02114136330783367, 0.021153217181563377]"
lr,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.0009999999, 0.0009999999, 0.0009999999, 0.0009999999, 0.0009999999, 0.0009999999, 0.0009999999, 0.0009999999, 0.0009999999, 0.0009999999, 0.0009999999, 0.0009999999, 0.0009999999, 0.0009999999, 0.0009999999, 0.0009999999, 0.0009999999, 0.0009999999, 9.999999e-05, 9.999999e-05, 9.999999e-05, 9.999999e-05, 9.999999e-05, 9.999999e-05, 9.999999e-05, 9.999999e-05, 9.999999e-05, 9.999999e-05, 9.999999e-06, 9.999999e-06, 9.999999e-06, 9.999999e-06, 9.999999e-06, 9.999999e-06, 9.999999e-06, 9.999999e-06, 9.999999e-06, 9.999999e-06, 9.999999e-07, 9.999999e-07, 9.999999e-07, 9.999999e-07, 9.999999e-07, 9.999999e-07, 9.999999e-07, 9.999999e-07, 9.999999e-07, 9.999999e-07, 9.999999e-08, 9.999999e-08, 9.999999e-08, 9.999999e-08, 9.999999e-08, 9.999999e-08, 9.999999e-08, 9.999999e-08, 9.999999e-08, 9.999999e-08, 9.999999e-09, 9.999999e-09, 9.999999e-09, 9.999999e-09, 9.999999e-09, 9.999999e-09, 9.999999e-09, 9.999999e-09, 9.999999e-09, 9.999999e-09, 9.999999e-10]"
